congress,chamber,bioguide,last_name,state,district,party,votes,agree_pct,predicted_agree,net_trump_vote
0,house,D000614,Duffy,WI,7,Republican,136,0.9338235294117647,0.91724978,20.5
115,house,D000614,Duffy,WI,7,R,93,0.9354838709677419,0.92736971,20.5
116,house,D000614,Duffy,WI,7,R,43,0.9302325581395349,0.89536251,20.5
0,house,D000615,Duncan,SC,3,Republican,138,0.9202898550724637,0.95502385,38
115,house,D000615,Duncan,SC,3,R,93,0.8924731182795699,0.95159438,38
116,house,D000615,Duncan,SC,3,R,45,0.9777777777777777,0.96211143,38
0,house,D000616,DesJarlais,TN,4,Republican,139,0.935251798561151,0.95474697,41.2
115,house,D000616,DesJarlais,TN,4,R,96,0.9166666666666666,0.95078451,41.2
116,house,D000616,DesJarlais,TN,4,R,43,0.9767441860465116,0.9635934,41.2
0,house,D000617,DelBene,WA,1,Democrat,140,0.17142857142857143,0.2702703,-16.3
115,house,D000617,DelBene,WA,1,D,95,0.23157894736842105,0.37090773,-16.3
116,house,D000617,DelBene,WA,1,D,45,0.044444444444444446,0.0578135,-16.3
0,house,D000619,Davis,IL,13,Republican,140,0.9428571428571428,0.68211552,5.5
115,house,D000619,Davis,IL,13,R,96,0.96875,0.79376206,5.5
116,house,D000619,Davis,IL,13,R,44,0.8863636363636364,0.43852306,5.5
0,house,D000620,Delaney,MD,6,Democrat,93,0.34408602150537637,0.38482536,-15.1
115,house,D000620,Delaney,MD,6,D,93,0.34408602150537637,0.38482536,-15.1
0,house,D000621,DeSantis,FL,6,Republican,87,0.9425287356321839,0.91059529,17
115,house,D000621,DeSantis,FL,6,R,87,0.9425287356321839,0.91059529,17
0,house,D000623,DeSaulnier,CA,11,Democrat,139,0.07913669064748201,0.13088752,-48.8
115,house,D000623,DeSaulnier,CA,11,D,94,0.10638297872340426,0.17949632,-48.8
116,house,D000623,DeSaulnier,CA,11,D,45,0.022222222222222223,0.02934913,-48.8
0,house,D000624,Dingell,MI,12,Democrat,139,0.14388489208633093,0.19545974,-26.3
115,house,D000624,Dingell,MI,12,D,95,0.2,0.26630704,-26.3
116,house,D000624,Dingell,MI,12,D,44,0.022727272727272728,0.04249398,-26.3
0,house,D000625,Donovan,NY,11,Republican,94,0.8723404255319149,0.85056875,9.8
115,house,D000625,Donovan,NY,11,R,94,0.8723404255319149,0.85056875,9.8
0,house,D000626,Davidson,OH,8,Republican,137,0.8832116788321168,0.95055959,34.5
115,house,D000626,Davidson,OH,8,R,95,0.8631578947368421,0.94889761,34.5
116,house,D000626,Davidson,OH,8,R,42,0.9285714285714286,0.95431883,34.5
0,house,D000627,Demings,FL,10,Democrat,141,0.1702127659574468,0.19288784,-26.9
115,house,D000627,Demings,FL,10,D,96,0.22916666666666666,0.26398276,-26.9
116,house,D000627,Demings,FL,10,D,45,0.044444444444444446,0.04121868,-26.9
0,house,D000628,Dunn,FL,2,Republican,139,0.9784172661870504,0.95585619,35.6
115,house,D000628,Dunn,FL,2,R,95,0.9894736842105263,0.95481108,35.6
116,house,D000628,Dunn,FL,2,R,44,0.9545454545454546,0.95811269,35.6
0,house,D000629,Davids,KS,3,Democrat,45,0.044444444444444446,0.20193642,-1.2
116,house,D000629,Davids,KS,3,D,45,0.044444444444444446,0.20193642,-1.2
0,house,D000630,Delgado,NY,19,Democrat,45,0.044444444444444446,0.49224051,6.8
116,house,D000630,Delgado,NY,19,D,45,0.044444444444444446,0.49224051,6.8
0,house,D000631,Dean,PA,4,Democrat,45,0.022222222222222223,0.05122234,-19.3
116,house,D000631,Dean,PA,4,D,45,0.022222222222222223,0.05122234,-19.3
0,house,E000179,Engel,NY,16,Democrat,138,0.11594202898550725,0.12970349,-52.6
115,house,E000179,Engel,NY,16,D,93,0.16129032258064516,0.1788514,-52.6
116,house,E000179,Engel,NY,16,D,45,0.022222222222222223,0.02813115,-52.6
0,house,E000215,Eshoo,CA,18,Democrat,135,0.14814814814814814,0.12439043,-53.2
115,house,E000215,Eshoo,CA,18,D,91,0.1978021978021978,0.1707127,-53.2
116,house,E000215,Eshoo,CA,18,D,44,0.045454545454545456,0.02858754,-53.2
0,house,E000288,Ellison,MN,5,Democrat,81,0.09876543209876543,0.15714956,-55.2
115,house,E000288,Ellison,MN,5,D,81,0.09876543209876543,0.15714956,-55.2
0,house,E000293,Esty,CT,5,Democrat,95,0.2631578947368421,0.60428275,-4.1
115,house,E000293,Esty,CT,5,D,95,0.2631578947368421,0.60428275,-4.1
0,house,E000294,Emmer,MN,6,Republican,137,0.9124087591240876,0.93842796,25.7
115,house,E000294,Emmer,MN,6,R,94,0.8936170212765957,0.94071412,25.7
116,house,E000294,Emmer,MN,6,R,43,0.9534883720930233,0.93343029,25.7
0,house,E000296,Evans,PA,3,Democrat,139,0.12949640287769784,0.10168185,-83.9
115,house,E000296,Evans,PA,2,D,94,0.18085106382978725,0.13939185,-82.8
116,house,E000296,Evans,PA,3,D,45,0.022222222222222223,0.02290984,-83.9
0,house,E000297,Espaillat,NY,13,Democrat,141,0.09219858156028368,0.09798424,-86.9
115,house,E000297,Espaillat,NY,13,D,96,0.11458333333333333,0.13325221,-86.9
116,house,E000297,Espaillat,NY,13,D,45,0.044444444444444446,0.0227459,-86.9
0,house,E000298,Estes,KS,4,Republican,115,0.9565217391304348,0.93021468,27.2
115,house,E000298,Estes,KS,4,R,70,0.9428571428571428,0.92474856,27.2
116,house,E000298,Estes,KS,4,R,45,0.9777777777777777,0.93871754,27.2
0,house,E000299,Escobar,TX,16,Democrat,45,0.022222222222222223,0.03250558,-40.7
116,house,E000299,Escobar,TX,16,D,45,0.022222222222222223,0.03250558,-40.7
0,house,F000372,Frelinghuysen,NJ,11,Republican,94,0.8936170212765957,0.71058572,0.9
115,house,F000372,Frelinghuysen,NJ,11,R,94,0.8936170212765957,0.71058572,0.9
0,house,F000448,Franks,AZ,8,Republican,56,0.9285714285714286,0.93813828,21.1
115,house,F000448,Franks,AZ,8,R,56,0.9285714285714286,0.93813828,21.1
0,house,F000449,Fortenberry,NE,1,Republican,138,0.9782608695652174,0.91956048,21.3
115,house,F000449,Fortenberry,NE,1,R,94,0.9787234042553191,0.92876619,21.3
116,house,F000449,Fortenberry,NE,1,R,44,0.9772727272727273,0.89989374,21.3
0,house,F000450,Foxx,NC,5,Republican,141,0.9361702127659575,0.89489848,17.6
115,house,F000450,Foxx,NC,5,R,96,0.9270833333333334,0.91454741,17.6
116,house,F000450,Foxx,NC,5,R,45,0.9555555555555556,0.85298076,17.6
0,house,F000454,Foster,IL,11,Democrat,139,0.17266187050359713,0.21025219,-23.5
115,house,F000454,Foster,IL,11,D,94,0.23404255319148937,0.28942632,-23.5
116,house,F000454,Foster,IL,11,D,45,0.044444444444444446,0.04486623,-23.5
0,house,F000455,Fudge,OH,11,Democrat,136,0.125,0.11689378,-63.5
115,house,F000455,Fudge,OH,11,D,93,0.17204301075268819,0.15868143,-63.5
116,house,F000455,Fudge,OH,11,D,43,0.023255813953488372,0.02651582,-63.5
0,house,F000459,Fleischmann,TN,3,Republican,141,0.9858156028368794,0.95249931,35.2
115,house,F000459,Fleischmann,TN,3,R,96,0.9791666666666666,0.94970841,35.2
116,house,F000459,Fleischmann,TN,3,R,45,1,0.95845323,35.2
0,house,F000460,Farenthold,TX,27,Republican,70,0.9285714285714286,0.93524181,23.6
115,house,F000460,Farenthold,TX,27,R,70,0.9285714285714286,0.93524181,23.6
0,house,F000461,Flores,TX,17,Republican,139,0.9784172661870504,0.89347196,17.5
115,house,F000461,Flores,TX,17,R,95,0.9894736842105263,0.91383346,17.5
116,house,F000461,Flores,TX,17,R,44,0.9545454545454546,0.84950965,17.5
0,house,F000462,Frankel,FL,21,Democrat,125,0.16,0.25771858,-19.5
115,house,F000462,Frankel,FL,21,D,87,0.20689655172413793,0.34399633,-19.5
116,house,F000462,Frankel,FL,21,D,38,0.05263157894736842,0.06018796,-19.5
0,house,F000464,Faso,NY,19,Republican,96,0.8958333333333334,0.81333017,6.8
115,house,F000464,Faso,NY,19,R,96,0.8958333333333334,0.81333017,6.8
0,house,F000465,Ferguson,GA,3,Republican,141,0.9645390070921985,0.94894066,31.5
115,house,F000465,Ferguson,GA,3,R,96,0.96875,0.94770169,31.5
116,house,F000465,Ferguson,GA,3,R,45,0.9555555555555556,0.9515838,31.5
0,house,F000466,Fitzpatrick,PA,1,Republican,141,0.6879432624113475,0.53388217,-2
115,house,F000466,Fitzpatrick,PA,8,R,96,0.84375,0.69809505,0.2
116,house,F000466,Fitzpatrick,PA,1,R,45,0.35555555555555557,0.18356138,-2
0,house,F000467,Finkenauer,IA,1,Democrat,45,0.044444444444444446,0.35216012,3.5
116,house,F000467,Finkenauer,IA,1,D,45,0.044444444444444446,0.35216012,3.5
0,house,F000468,Fletcher,TX,7,Democrat,45,0.08888888888888889,0.19715358,-1.4
116,house,F000468,Fletcher,TX,7,D,45,0.08888888888888889,0.19715358,-1.4
0,house,F000469,Fulcher,ID,1,Republican,45,0.9555555555555556,0.96244496,38.3
116,house,F000469,Fulcher,ID,1,R,45,0.9555555555555556,0.96244496,38.3
0,house,G000289,Goodlatte,VA,6,Republican,96,0.9583333333333334,0.93895541,24.8
115,house,G000289,Goodlatte,VA,6,R,96,0.9583333333333334,0.93895541,24.8
0,house,G000377,Granger,TX,12,Republican,130,0.9769230769230769,0.9441136,30.2
115,house,G000377,Granger,TX,12,R,89,0.9775280898876404,0.94333644,30.2
116,house,G000377,Granger,TX,12,R,41,0.975609756097561,0.94580059,30.2
0,house,G000410,Green,TX,29,Democrat,90,0.28888888888888886,0.19687739,-45.7
115,house,G000410,Green,TX,29,D,90,0.28888888888888886,0.19687739,-45.7
0,house,G000535,Gutiérrez,IL,4,Democrat,87,0.11494252873563218,0.15013277,-68.9
115,house,G000535,Gutiérrez,IL,4,D,87,0.11494252873563218,0.15013277,-68.9
0,house,G000546,Graves,MO,6,Republican,132,0.9621212121212122,0.95454596,31.4
115,house,G000546,Graves,MO,6,R,89,0.9775280898876404,0.9560052,31.4
116,house,G000546,Graves,MO,6,R,43,0.9302325581395349,0.95152568,31.4
0,house,G000551,Grijalva,AZ,3,Democrat,141,0.07801418439716312,0.17928258,-29.9
115,house,G000551,Grijalva,AZ,3,D,96,0.10416666666666667,0.24518122,-29.9
116,house,G000551,Grijalva,AZ,3,D,45,0.022222222222222223,0.03869882,-29.9
0,house,G000552,Gohmert,TX,1,Republican,136,0.8382352941176471,0.95482143,46.9
115,house,G000552,Gohmert,TX,1,R,92,0.8043478260869565,0.94841722,46.9
116,house,G000552,Gohmert,TX,1,R,44,0.9090909090909091,0.96821205,46.9
0,house,G000553,Green,TX,9,Democrat,141,0.1276595744680851,0.11699266,-61.3
115,house,G000553,Green,TX,9,D,96,0.17708333333333334,0.15970404,-61.3
116,house,G000553,Green,TX,9,D,45,0.022222222222222223,0.02587506,-61.3
0,house,G000558,Guthrie,KY,2,Republican,141,0.9858156028368794,0.95497369,39.9
115,house,G000558,Guthrie,KY,2,R,96,0.9895833333333334,0.95071155,39.9
116,house,G000558,Guthrie,KY,2,R,45,0.9777777777777777,0.96406626,39.9
0,house,G000559,Garamendi,CA,3,Democrat,139,0.20863309352517986,0.31719848,-12.6
115,house,G000559,Garamendi,CA,3,D,95,0.28421052631578947,0.43090728,-12.6
116,house,G000559,Garamendi,CA,3,D,44,0.045454545454545456,0.07169083,-12.6
0,house,G000560,Graves,GA,14,Republican,140,0.9785714285714285,0.95609712,52.9
115,house,G000560,Graves,GA,14,R,95,0.9789473684210527,0.94885113,52.9
116,house,G000560,Graves,GA,14,R,45,0.9777777777777777,0.97139419,52.9
0,house,G000563,Gibbs,OH,7,Republican,138,0.9637681159420289,0.94571287,29.7
115,house,G000563,Gibbs,OH,7,R,96,0.96875,0.9461453,29.7
116,house,G000563,Gibbs,OH,7,R,42,0.9523809523809523,0.94472446,29.7
0,house,G000565,Gosar,AZ,4,Republican,135,0.837037037037037,0.95318762,40.2
115,house,G000565,Gosar,AZ,4,R,90,0.7777777777777778,0.94760983,40.2
116,house,G000565,Gosar,AZ,4,R,45,0.9555555555555556,0.96434321,40.2
0,house,G000566,Gowdy,SC,4,Republican,96,0.9791666666666666,0.94068215,25.7
115,house,G000566,Gowdy,SC,4,R,96,0.9791666666666666,0.94068215,25.7
0,house,G000568,Griffith,VA,9,Republican,137,0.8978102189781022,0.95420951,41.5
115,house,G000568,Griffith,VA,9,R,93,0.8924731182795699,0.94925981,41.5
116,house,G000568,Griffith,VA,9,R,44,0.9090909090909091,0.96467139,41.5
0,house,G000571,Gabbard,HI,2,Democrat,122,0.19672131147540983,0.17765693,-31.8
115,house,G000571,Gabbard,HI,2,D,91,0.25274725274725274,0.22741073,-31.8
116,house,G000571,Gabbard,HI,2,D,31,0.03225806451612903,0.03160543,-31.8
0,house,G000574,Gallego,AZ,7,Democrat,139,0.12949640287769784,0.13352569,-49.2
115,house,G000574,Gallego,AZ,7,D,94,0.1702127659574468,0.18346223,-49.2
116,house,G000574,Gallego,AZ,7,D,45,0.044444444444444446,0.0292138,-49.2
0,house,G000576,Grothman,WI,6,Republican,140,0.95,0.88915633,16.9
115,house,G000576,Grothman,WI,6,R,96,0.9375,0.91080976,16.9
116,house,G000576,Grothman,WI,6,R,44,0.9772727272727273,0.8419125,16.9
0,house,G000577,Graves,LA,6,Republican,140,0.9071428571428571,0.951568,33.8
115,house,G000577,Graves,LA,6,R,96,0.8854166666666666,0.94910788,33.8
116,house,G000577,Graves,LA,6,R,44,0.9545454545454546,0.95693552,33.8
0,house,G000578,Gaetz,FL,1,Republican,138,0.8333333333333334,0.95806371,39.3
115,house,G000578,Gaetz,FL,1,R,95,0.8105263157894737,0.95013337,39.3
116,house,G000578,Gaetz,FL,1,R,43,0.8837209302325582,0.97558422,39.3
0,house,G000579,Gallagher,WI,8,Republican,141,0.900709219858156,0.89489848,17.6
115,house,G000579,Gallagher,WI,8,R,96,0.9375,0.91454741,17.6
116,house,G000579,Gallagher,WI,8,R,45,0.8222222222222222,0.85298076,17.6
0,house,G000580,Garrett,VA,5,Republican,90,0.8,0.86515363,11.1
115,house,G000580,Garrett,VA,5,R,90,0.8,0.86515363,11.1
0,house,G000581,Gonzalez,TX,15,Democrat,139,0.26618705035971224,0.26795033,-16.7
115,house,G000581,Gonzalez,TX,15,D,95,0.3473684210526316,0.36515802,-16.7
116,house,G000581,Gonzalez,TX,15,D,44,0.09090909090909091,0.05807009,-16.7
0,house,G000583,Gottheimer,NJ,5,Democrat,141,0.3900709219858156,0.57245561,1.1
115,house,G000583,Gottheimer,NJ,5,D,96,0.5520833333333334,0.71590437,1.1
116,house,G000583,Gottheimer,NJ,5,D,45,0.044444444444444446,0.26643159,1.1
0,house,G000584,Gianforte,MT,0,Republican,107,0.9439252336448598,0.89968373,20.42273211
115,house,G000584,Gianforte,MT,0,R,62,0.9354838709677419,0.90475126,20.42273211
116,house,G000584,Gianforte,MT,0,R,45,0.9555555555555556,0.89270179,20.42273211
0,house,G000585,Gomez,CA,34,Democrat,102,0.10784313725490197,0.10381237,-72.9
115,house,G000585,Gomez,CA,34,D,57,0.17543859649122806,0.16689769,-72.9
116,house,G000585,Gomez,CA,34,D,45,0.022222222222222223,0.02390429,-72.9
0,house,G000586,García,IL,4,Democrat,45,0.022222222222222223,0.0244614,-68.9
116,house,G000586,García,IL,4,D,45,0.022222222222222223,0.0244614,-68.9
0,house,G000587,Garcia,TX,29,Democrat,45,0.06666666666666667,0.03045867,-45.7
116,house,G000587,Garcia,TX,29,D,45,0.06666666666666667,0.03045867,-45.7
0,house,G000588,Gonzalez,OH,16,Republican,44,0.9318181818181818,0.83186532,16.6
116,house,G000588,Gonzalez,OH,16,R,44,0.9318181818181818,0.83186532,16.6
0,house,G000589,Gooden,TX,5,Republican,45,0.9555555555555556,0.94304379,28.4
116,house,G000589,Gooden,TX,5,R,45,0.9555555555555556,0.94304379,28.4
0,house,G000590,Green,TN,7,Republican,44,0.9545454545454546,0.96265798,39.3
116,house,G000590,Green,TN,7,R,44,0.9545454545454546,0.96265798,39.3
0,house,G000591,Guest,MS,3,Republican,45,0.9555555555555556,0.9258516,24.5
116,house,G000591,Guest,MS,3,R,45,0.9555555555555556,0.9258516,24.5
0,house,G000592,Golden,ME,2,Democrat,45,0.1111111111111111,0.64274761,10.3
116,house,G000592,Golden,ME,2,D,45,0.1111111111111111,0.64274761,10.3
0,house,H000324,Hastings,FL,20,Democrat,131,0.09923664122137404,0.11740563,-62.1
115,house,H000324,Hastings,FL,20,D,90,0.12222222222222222,0.15804055,-62.1
116,house,H000324,Hastings,FL,20,D,41,0.04878048780487805,0.02820703,-62.1
0,house,H000874,Hoyer,MD,5,Democrat,140,0.14285714285714285,0.1704208,-32
115,house,H000874,Hoyer,MD,5,D,95,0.18947368421052632,0.23352122,-32
116,house,H000874,Hoyer,MD,5,D,45,0.044444444444444446,0.03720881,-32
0,house,H001036,Hensarling,TX,5,Republican,96,0.9479166666666666,0.94471163,28.4
115,house,H001036,Hensarling,TX,5,R,96,0.9479166666666666,0.94471163,28.4
0,house,H001038,Higgins,NY,26,Democrat,139,0.15827338129496402,0.23970706,-19.6
115,house,H001038,Higgins,NY,26,D,94,0.22340425531914893,0.3302011,-19.6
116,house,H001038,Higgins,NY,26,D,45,0.022222222222222223,0.05067508,-19.6
0,house,H001045,Harper,MS,3,Republican,93,0.989247311827957,0.93650002,24.5
115,house,H001045,Harper,MS,3,R,93,0.989247311827957,0.93650002,24.5
0,house,H001047,Himes,CT,4,Democrat,136,0.21323529411764705,0.21294493,-23
115,house,H001047,Himes,CT,4,D,93,0.2903225806451613,0.28953016,-23
116,house,H001047,Himes,CT,4,D,43,0.046511627906976744,0.04730712,-23
0,house,H001048,Hunter,CA,50,Republican,139,0.9568345323741008,0.86587557,15
115,house,H001048,Hunter,CA,50,R,94,0.9468085106382979,0.8984473,15
116,house,H001048,Hunter,CA,50,R,45,0.9777777777777777,0.79783683,15
0,house,H001050,Hanabusa,HI,1,Democrat,84,0.21428571428571427,0.21012633,-32.6
115,house,H001050,Hanabusa,HI,1,D,84,0.21428571428571427,0.21012633,-32.6
0,house,H001052,Harris,MD,1,Republican,139,0.9064748201438849,0.94377251,28.6
115,house,H001052,Harris,MD,1,R,95,0.8736842105263158,0.94438789,28.6
116,house,H001052,Harris,MD,1,R,44,0.9772727272727273,0.94244384,28.6
0,house,H001053,Hartzler,MO,4,Republican,135,0.9777777777777777,0.95310033,36
115,house,H001053,Hartzler,MO,4,R,94,0.9787234042553191,0.95129007,36
116,house,H001053,Hartzler,MO,4,R,41,0.975609756097561,0.95725068,36
0,house,H001056,Herrera Beutler,WA,3,Republican,137,0.8321167883211679,0.72763712,7.4
115,house,H001056,Herrera Beutler,WA,3,R,95,0.9157894736842105,0.8213349,7.4
116,house,H001056,Herrera Beutler,WA,3,R,42,0.6428571428571429,0.51570167,7.4
0,house,H001058,Huizenga,MI,2,Republican,138,0.9710144927536232,0.89593053,17.6
115,house,H001058,Huizenga,MI,2,R,95,0.9789473684210527,0.91387495,17.6
116,house,H001058,Huizenga,MI,2,R,43,0.9534883720930233,0.85628589,17.6
0,house,H001059,Hultgren,IL,14,Republican,94,0.9680851063829787,0.76650981,3.9
115,house,H001059,Hultgren,IL,14,R,94,0.9680851063829787,0.76650981,3.9
0,house,H001064,Heck,WA,10,Democrat,140,0.18571428571428572,0.33162084,-11.4
115,house,H001064,Heck,WA,10,D,95,0.24210526315789474,0.45288484,-11.4
116,house,H001064,Heck,WA,10,D,45,0.06666666666666667,0.07561905,-11.4
0,house,H001065,Holding,NC,2,Republican,141,0.9219858156028369,0.77452797,9.6
115,house,H001065,Holding,NC,2,R,96,0.90625,0.84972588,9.6
116,house,H001065,Holding,NC,2,R,45,0.9555555555555556,0.61410576,9.6
0,house,H001066,Horsford,NV,4,Democrat,45,0.044444444444444446,0.13229216,-4.9
116,house,H001066,Horsford,NV,4,D,45,0.044444444444444446,0.13229216,-4.9
0,house,H001067,Hudson,NC,8,Republican,129,0.9224806201550387,0.86368468,15
115,house,H001067,Hudson,NC,8,R,90,0.9222222222222223,0.89618146,15
116,house,H001067,Hudson,NC,8,R,39,0.9230769230769231,0.7886921,15
0,house,H001068,Huffman,CA,2,Democrat,137,0.11678832116788321,0.1270696,-45.7
115,house,H001068,Huffman,CA,2,D,92,0.16304347826086957,0.17432495,-45.7
116,house,H001068,Huffman,CA,2,D,45,0.022222222222222223,0.03045867,-45.7
0,house,H001071,Hice,GA,10,Republican,141,0.9148936170212766,0.9374127,25.5
115,house,H001071,Hice,GA,10,R,96,0.8958333333333334,0.94031695,25.5
116,house,H001071,Hice,GA,10,R,45,0.9555555555555556,0.93121697,25.5
0,house,H001072,Hill,AR,2,Republican,140,0.9714285714285714,0.79726293,10.7
115,house,H001072,Hill,AR,2,R,95,0.968421052631579,0.86295106,10.7
116,house,H001072,Hill,AR,2,R,45,0.9777777777777777,0.65858798,10.7
0,house,H001073,Hurd,TX,23,Republican,141,0.8156028368794326,0.47384137,-3.4
115,house,H001073,Hurd,TX,23,R,96,0.9479166666666666,0.62282121,-3.4
116,house,H001073,Hurd,TX,23,R,45,0.5333333333333333,0.15601771,-3.4
0,house,H001074,Hollingsworth,IN,9,Republican,139,0.8489208633093526,0.94045428,26.9
115,house,H001074,Hollingsworth,IN,9,R,94,0.8829787234042553,0.94185832,26.9
116,house,H001074,Hollingsworth,IN,9,R,45,0.7777777777777778,0.9375214,26.9
0,house,H001077,Higgins,LA,3,Republican,136,0.9705882352941176,0.95406602,38.1
115,house,H001077,Higgins,LA,3,R,93,0.967741935483871,0.94911486,38.1
116,house,H001077,Higgins,LA,3,R,43,0.9767441860465116,0.96477435,38.1
0,house,H001078,Handel,GA,6,Republican,62,0.9838709677419355,0.72035223,1.5
115,house,H001078,Handel,GA,6,R,62,0.9838709677419355,0.72035223,1.5
0,house,H001080,Haaland,NM,1,Democrat,45,0.044444444444444446,0.0572999,-16.5
116,house,H001080,Haaland,NM,1,D,45,0.044444444444444446,0.0572999,-16.5
0,house,H001081,Hayes,CT,5,Democrat,45,0.044444444444444446,0.1442584,-4.1
116,house,H001081,Hayes,CT,5,D,45,0.044444444444444446,0.1442584,-4.1
0,house,H001082,Hern,OK,1,Republican,47,0.9787234042553191,0.9385757,28.7
115,house,H001082,Hern,OK,1,R,3,1,0.87699759,28.7
116,house,H001082,Hern,OK,1,R,44,0.9772727272727273,0.9427742,28.7
0,house,H001083,Horn,OK,5,Democrat,45,0.08888888888888889,0.75314094,13.4
116,house,H001083,Horn,OK,5,D,45,0.08888888888888889,0.75314094,13.4
0,house,H001085,Houlahan,PA,6,Democrat,45,0.044444444444444446,0.08802421,-9.3
116,house,H001085,Houlahan,PA,6,D,45,0.044444444444444446,0.08802421,-9.3
0,house,H001087,Hill,CA,25,Democrat,45,0.044444444444444446,0.11034063,-6.7
116,house,H001087,Hill,CA,25,D,45,0.044444444444444446,0.11034063,-6.7
0,house,H001088,Hagedorn,MN,1,Republican,45,0.9333333333333333,0.79529453,14.9
116,house,H001088,Hagedorn,MN,1,R,45,0.9333333333333333,0.79529453,14.9
0,house,H001090,Harder,CA,10,Democrat,45,0.022222222222222223,0.16331893,-3
116,house,H001090,Harder,CA,10,D,45,0.022222222222222223,0.16331893,-3
0,house,I000056,Issa,CA,49,Republican,91,0.9340659340659341,0.52656244,-7.5
115,house,I000056,Issa,CA,49,R,91,0.9340659340659341,0.52656244,-7.5
0,house,J000032,Jackson Lee,TX,18,Democrat,140,0.12142857142857143,0.12309505,-56.5
115,house,J000032,Jackson Lee,TX,18,D,95,0.16842105263157894,0.16859893,-56.5
116,house,J000032,Jackson Lee,TX,18,D,45,0.022222222222222223,0.0270313,-56.5
0,house,J000126,Johnson,TX,30,Democrat,133,0.12781954887218044,0.12288785,-60.8
115,house,J000126,Johnson,TX,30,D,88,0.18181818181818182,0.17244011,-60.8
116,house,J000126,Johnson,TX,30,D,45,0.022222222222222223,0.02598564,-60.8
0,house,J000174,Johnson,TX,3,Republican,87,0.9310344827586207,0.89057208,14.2
115,house,J000174,Johnson,TX,3,R,87,0.9310344827586207,0.89057208,14.2
0,house,J000255,Jones,NC,3,Republican,75,0.49333333333333335,0.94015207,23.6
115,house,J000255,Jones,NC,3,R,75,0.49333333333333335,0.94015207,23.6
0,house,J000288,Johnson,GA,4,Democrat,139,0.1223021582733813,0.12811495,-53.1
115,house,J000288,Johnson,GA,4,D,94,0.1595744680851064,0.17605101,-53.1
116,house,J000288,Johnson,GA,4,D,45,0.044444444444444446,0.02798184,-53.1
0,house,J000289,Jordan,OH,4,Republican,139,0.8705035971223022,0.95052044,33.6
115,house,J000289,Jordan,OH,4,R,94,0.851063829787234,0.94798168,33.6
116,house,J000289,Jordan,OH,4,R,45,0.9111111111111111,0.95582362,33.6
0,house,J000290,Jenkins,KS,2,Republican,92,0.967391304347826,0.91685546,18.4
115,house,J000290,Jenkins,KS,2,R,92,0.967391304347826,0.91685546,18.4
0,house,J000292,Johnson,OH,6,Republican,139,0.9856115107913669,0.9551229,42.6
115,house,J000292,Johnson,OH,6,R,95,0.9894736842105263,0.95030122,42.6
116,house,J000292,Johnson,OH,6,R,44,0.9772727272727273,0.96553334,42.6
0,house,J000294,Jeffries,NY,8,Democrat,138,0.12318840579710146,0.11057839,-71.1
115,house,J000294,Jeffries,NY,8,D,94,0.1595744680851064,0.15078201,-71.1
116,house,J000294,Jeffries,NY,8,D,44,0.045454545454545456,0.02468885,-71.1
0,house,J000295,Joyce,OH,14,Republican,141,0.9645390070921985,0.81224601,11.5
115,house,J000295,Joyce,OH,14,R,96,0.96875,0.87003621,11.5
116,house,J000295,Joyce,OH,14,R,45,0.9555555555555556,0.68896026,11.5
0,house,J000297,Jenkins,WV,3,Republican,91,0.967032967032967,0.95435644,49.2
115,house,J000297,Jenkins,WV,3,R,91,0.967032967032967,0.95435644,49.2
0,house,J000298,Jayapal,WA,7,Democrat,140,0.08571428571428572,0.10996261,-69.9
115,house,J000298,Jayapal,WA,7,D,95,0.11578947368421053,0.15053453,-69.9
116,house,J000298,Jayapal,WA,7,D,45,0.022222222222222223,0.0243108,-69.9
0,house,J000299,Johnson,LA,4,Republican,135,0.9333333333333333,0.9389045,24
115,house,J000299,Johnson,LA,4,R,93,0.9139784946236559,0.9364328,24
116,house,J000299,Johnson,LA,4,R,42,0.9761904761904762,0.94437755,24
0,house,J000301,Johnson,SD,0,Republican,45,0.8888888888888888,0.94728737,29.79332222
116,house,J000301,Johnson,SD,0,R,45,0.8888888888888888,0.94728737,29.79332222
0,house,J000302,Joyce,PA,13,Republican,45,0.9777777777777777,0.968279,45.7
116,house,J000302,Joyce,PA,13,R,45,0.9777777777777777,0.968279,45.7
0,house,J000303,Jones,MI,13,Democrat,3,0.6666666666666666,0.66132436000000006,-60.7
115,house,J000303,Jones,MI,13,D,3,0.6666666666666666,0.66132436000000006,-60.7
0,house,K000009,Kaptur,OH,9,Democrat,138,0.17391304347826086,0.21527376,-22.2
115,house,K000009,Kaptur,OH,9,D,93,0.23655913978494625,0.29690569,-22.2
116,house,K000009,Kaptur,OH,9,D,45,0.044444444444444446,0.04656777,-22.2
0,house,K000188,Kind,WI,3,Democrat,136,0.22794117647058823,0.65384191,4.5
115,house,K000188,Kind,WI,3,D,92,0.31521739130434784,0.7795032,4.5
116,house,K000188,Kind,WI,3,D,44,0.045454545454545456,0.39109557,4.5
0,house,K000210,King,NY,2,Republican,139,0.841726618705036,0.76189212,9.1
115,house,K000210,King,NY,2,R,94,0.8617021276595744,0.84273084,9.1
116,house,K000210,King,NY,2,R,45,0.8,0.59302901,9.1
0,house,K000362,King,IA,4,Republican,138,0.927536231884058,0.94094083,27.4
